Area,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,Solidity,Extent,Perimeter,MaxRadius,MeanRadius,MedianRadius,IntegratedInt,medianSTDInt,meanInt,dx,dy,Magnitude,Angle,FractalDimMean,FractalDimSTD,FractalDimLacunarity,Class
58,10.62688457,7.979161959,0.660476439,79.75985256,0.920634921,0.659090909,28.094,3.605551243,1.62876749,1.414213538,3318,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,11.40898098,8.407999023,0.675932878,-81.42741087,0.794520548,0.585858586,31.84,2.828427076,1.440778017,1,3520,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,9.35750529,8.271425775,0.467609924,-19.32323562,0.935483871,0.725,25.836,4,1.775028467,1.414213538,3668,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.39235121,7.296494376,0.712076026,-12.11160366,0.966666667,0.659090909,25.762,3.605551243,1.756939769,1.414213538,4553,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.15433357,7.586813975,0.664655054,-67.64891833,0.920634921,0.805555556,28.726,4,1.76056457,1.414213562,101,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.96104412,7.131610737,0.759392813,-17.49198231,0.935483871,0.725,26.208,3.162277699,1.667553782,1.414213538,2678,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.60648432,7.154176165,0.738266019,-19.94631815,0.935483871,0.725,25.836,3.605551243,1.747574091,1.414213538,2807,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.68513347,7.101100189,0.747219268,12.49475902,0.983050847,0.828571429,25.166,3.605551243,1.7547158,1.414213538,2827,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,9.895019242,7.799751085,0.615354851,-17.14675102,0.935483871,0.725,26.109,4,1.770323634,1.414213538,2919,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.79639212,8.099702359,0.661184813,-86.73068696,0.865671642,0.585858586,30.534,3.605551243,1.607109547,1.414213538,3258,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.72084092,7.805081507,0.68554649,69.62985828,0.892307692,0.659090909,27.912,3.605551243,1.631565452,1.414213538,3280,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.62688457,7.979161959,0.660476439,79.75985256,0.920634921,0.659090909,28.094,3.605551243,1.62876749,1.414213538,3318,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,11.40898098,8.407999023,0.675932878,-81.42741087,0.794520548,0.585858586,31.84,2.828427076,1.440778017,1,3520,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,9.35750529,8.271425775,0.467609924,-19.32323562,0.935483871,0.725,25.836,4,1.775028467,1.414213538,3668,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.39235121,7.296494376,0.712076026,-12.11160366,0.966666667,0.659090909,25.762,3.605551243,1.756939769,1.414213538,4553,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.72084092,7.805081507,0.68554649,69.62985828,0.892307692,0.659090909,27.912,3.605551243,1.631565452,1.414213538,3280,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,10.62688457,7.979161959,0.660476439,79.75985256,0.920634921,0.659090909,28.094,3.605551243,1.62876749,1.414213538,3318,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,11.40898098,8.407999023,0.675932878,-81.42741087,0.794520548,0.585858586,31.84,2.828427076,1.440778017,1,3520,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,13.99411657,8.49124754,0.794875413,0.79737419,0.69047619,0.517857143,46.164,2.23606801,1.206275821,1,3091,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
58,13.31438759,9.100583634,0.729936466,-2.913288169,0.617021277,0.527272727,50.01,2,1.137423515,1,2952,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
59,11.94445404,9.158950329,0.6418918,17.80321135,0.694117647,0.504273504,45.139,2.828427076,1.308475733,1,2860,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
59,11.09728199,7.900972018,0.702206213,73.22352763,0.855072464,0.595959596,30.724,3.605551243,1.620789528,1.414213538,3009,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
59,11.24752813,9.369926065,0.553174572,-25.91871205,0.766233766,0.536363636,35.504,3.162277699,1.49611187,1,4155,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
59,11.40673025,6.866009238,0.798551757,47.44060107,0.921875,0.655555556,27.06,3.162277699,1.666696548,1.414213538,5132,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
59,11.94445404,9.158950329,0.6418918,17.80321135,0.694117647,0.504273504,45.139,2.828427076,1.308475733,1,2860,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
59,11.09728199,7.900972018,0.702206213,73.22352763,0.855072464,0.595959596,30.724,3.605551243,1.620789528,1.414213538,3009,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
59,11.24752813,9.369926065,0.553174572,-25.91871205,0.766233766,0.536363636,35.504,3.162277699,1.49611187,1,4155,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
59,11.40673025,6.866009238,0.798551757,47.44060107,0.921875,0.655555556,27.06,3.162277699,1.666696548,1.414213538,5132,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
59,11.94445404,9.158950329,0.6418918,17.80321135,0.694117647,0.504273504,45.139,2.828427076,1.308475733,1,2860,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
59,11.24752813,9.369926065,0.553174572,-25.91871205,0.766233766,0.536363636,35.504,3.162277699,1.49611187,1,4155,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
60,10.49913157,7.515274269,0.69830575,1.739703147,0.923076923,0.75,25.836,4,1.775294662,1.414213538,2828,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
60,11.52630677,6.830473143,0.805497927,-6.565285036,0.952380952,0.714285714,27.151,3.605551243,1.709438324,1.414213538,3091,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
60,12.56886718,7.664725846,0.792541216,-86.14925914,0.769230769,0.476190476,35.504,3.605551243,1.54400146,1.207106829,3413,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
60,13.5898054,8.427565239,0.784492131,40.3008835,0.689655172,0.5,38.291,2.828427076,1.348580837,1,3930,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
60,10.49913157,7.515274269,0.69830575,1.739703147,0.923076923,0.75,25.836,4,1.775294662,1.414213538,2828,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
60,11.52630677,6.830473143,0.805497927,-6.565285036,0.952380952,0.714285714,27.151,3.605551243,1.709438324,1.414213538,3091,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
60,12.56886718,7.664725846,0.792541216,-86.14925914,0.769230769,0.476190476,35.504,3.605551243,1.54400146,1.207106829,3413,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
60,13.5898054,8.427565239,0.784492131,40.3008835,0.689655172,0.5,38.291,2.828427076,1.348580837,1,3930,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
60,13.5898054,8.427565239,0.784492131,40.3008835,0.689655172,0.5,38.291,2.828427076,1.348580837,1,3930,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
60,12.67085224,7.459263674,0.808355454,-12.11580948,0.810810811,0.625,35.876,2.828427076,1.382023573,1,3125,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
61,10.94111504,8.299312164,0.651622355,56.65593798,0.813333333,0.61,31.741,3.605551243,1.588393927,1.414213538,3213,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
61,10.94111504,8.299312164,0.651622355,56.65593798,0.813333333,0.61,31.741,3.605551243,1.588393927,1.414213538,3213,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
61,10.94111504,8.299312164,0.651622355,56.65593798,0.813333333,0.61,31.741,3.605551243,1.588393927,1.414213538,3213,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
61,12.44754387,9.886345666,0.607603281,20.74773788,0.64893617,0.462121212,43.724,2.828427076,1.302231669,1,2922,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
61,18.7636578,6.370706409,0.940597502,-37.20276184,0.655913978,0.360946746,40.251,2.828427076,1.348599315,1,3001,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,3
61,11.88749389,8.339523494,0.712632477,14.38358865,0.792207792,0.508333333,33.817,2.828427076,1.447211504,1.414213538,3457,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
62,10.76152158,7.533271566,0.714124037,-5.682287266,0.953846154,0.805194805,26.572,4,1.814695477,1.707106829,2862,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
62,11.18775868,7.195659626,0.765721249,-6.439582551,0.939393939,0.805194805,26.208,4,1.783796191,1.414213538,3001,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
62,11.47107531,7.23076839,0.776312764,14.58484486,0.925373134,0.704545455,26.969,3.605551243,1.717403054,1.414213538,4032,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
62,10.90916472,7.44219325,0.731168946,15.11095058,0.925373134,0.704545455,26.878,3.605551243,1.760686517,1.414213538,4046,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
62,10.76152158,7.533271566,0.714124037,-5.682287266,0.953846154,0.805194805,26.572,4,1.814695477,1.707106829,2862,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
62,11.18775868,7.195659626,0.765721249,-6.439582551,0.939393939,0.805194805,26.208,4,1.783796191,1.414213538,3001,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
62,11.47107531,7.23076839,0.776312764,14.58484486,0.925373134,0.704545455,26.969,3.605551243,1.717403054,1.414213538,4032,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
62,10.90916472,7.44219325,0.731168946,15.11095058,0.925373134,0.704545455,26.878,3.605551243,1.760686517,1.414213538,4046,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
62,12.62943494,7.149411981,0.824342619,-55.53297283,0.849315068,0.574074074,30.244,3,1.576858044,1.414213538,3220,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
62,11.91533144,9.438589126,0.610341775,-37.55752853,0.738095238,0.626262626,40.441,2.828427076,1.359105706,1,3051,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
63,11.120925,7.929235283,0.701162591,67.08632142,0.875,0.583333333,30.451,3.605551243,1.714038253,1.414213538,4263,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
63,11.120925,7.929235283,0.701162591,67.08632142,0.875,0.583333333,30.451,3.605551243,1.714038253,1.414213538,4263,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
63,13.87447171,7.634700678,0.834987014,24.54124778,0.759036145,0.45,36.166,3.162277699,1.487980008,1.414213538,2977,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
63,13.83445189,7.297530225,0.849561455,57.67754171,0.741176471,0.520661157,39.052,2.828427076,1.429371595,1,4017,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
64,11.90132971,7.144000038,0.799798132,-20.66209458,0.914285714,0.592592593,28.582,3.162277699,1.721680045,1.414213538,3248,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
64,11.70390302,7.242032828,0.785571614,-34.59120917,0.901408451,0.64,27.912,3.605551243,1.742764235,1.414213538,3258,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
64,12.8715731,8.067404953,0.779211248,73.37464677,0.810126582,0.592592593,37.282,2.828427076,1.406934977,1,3970,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
64,11.90132971,7.144000038,0.799798132,-20.66209458,0.914285714,0.592592593,28.582,3.162277699,1.721680045,1.414213538,3248,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
64,11.70390302,7.242032828,0.785571614,-34.59120917,0.901408451,0.64,27.912,3.605551243,1.742764235,1.414213538,3258,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
64,12.8715731,8.067404953,0.779211248,73.37464677,0.810126582,0.592592593,37.282,2.828427076,1.406934977,1,3970,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
64,13.67283541,10.84827554,0.608676981,81.29706017,0.537815126,0.351648352,55.733,2,1.13369298,1,2630,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
64,12.8715731,8.067404953,0.779211248,73.37464677,0.810126582,0.592592593,37.282,2.828427076,1.406934977,1,3970,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
65,13.89574799,6.972571108,0.864996836,62.14202842,0.82278481,0.555555556,35.661,3,1.485617399,1,3526,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
65,11.90753004,9.177061623,0.637205463,13.53872488,0.764705882,0.5,34.652,2.23606801,1.381556988,1,3678,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
66,11.57455017,7.408482928,0.768319434,27.02544306,0.970588235,0.75,27.151,3.605551243,1.813627243,1.414213538,3660,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
66,12.28430384,8.436954243,0.72683919,7.64017768,0.804878049,0.611111111,33.064,2.23606801,1.314292073,1,4258,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
66,11.57455017,7.408482928,0.768319434,27.02544306,0.970588235,0.75,27.151,3.605551243,1.813627243,1.414213538,3660,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
66,12.28430384,8.436954243,0.72683919,7.64017768,0.804878049,0.611111111,33.064,2.23606801,1.314292073,1,4258,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
66,11.57455017,7.408482928,0.768319434,27.02544306,0.970588235,0.75,27.151,3.605551243,1.813627243,1.414213538,3660,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
66,12.28430384,8.436954243,0.72683919,7.64017768,0.804878049,0.611111111,33.064,2.23606801,1.314292073,1,4258,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
66,14.59306536,7.370381053,0.863083936,21.24491438,0.75,0.471428571,35.661,3,1.578044057,1.207106829,2800,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
67,13.39339945,7.859306835,0.809728658,-11.35921757,0.848101266,0.697916667,36.24,2.828427076,1.453733444,1.414213538,3311,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
68,14.05721302,9.597569055,0.730651607,34.03717589,0.701030928,0.515151515,43.468,2,1.22372365,1,3292,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
68,12.59531175,7.49859593,0.803467824,-39.41166238,0.944444444,0.618181818,29.69,3.605551243,1.714960098,1.414213538,3635,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
68,11.34696155,7.817311689,0.724823736,14.51762313,0.957746479,0.772727273,27.432,4,1.835773826,1.707106829,4189,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
68,14.05721302,9.597569055,0.730651607,34.03717589,0.701030928,0.515151515,43.468,2,1.22372365,1,3292,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
68,12.59531175,7.49859593,0.803467824,-39.41166238,0.944444444,0.618181818,29.69,3.605551243,1.714960098,1.414213538,3635,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
68,11.34696155,7.817311689,0.724823736,14.51762313,0.957746479,0.772727273,27.432,4,1.835773826,1.707106829,4189,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
68,12.62422558,7.120181126,0.825768409,2.909300492,0.957746479,0.747252747,29.111,4,1.77555716,1.414213538,5991,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
68,13.18975635,6.803579184,0.856695204,-17.29120771,0.918918919,0.708333333,29.574,3.162277699,1.711163282,1.414213538,4255,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
69,14.3030278,10.057123,0.71104507,5.082822165,0.704081633,0.575,49.919,2.828427076,1.292137623,1,3562,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
69,14.3030278,10.057123,0.71104507,5.082822165,0.704081633,0.575,49.919,2.828427076,1.292137623,1,3562,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
69,15.81334499,6.561351371,0.90985564,7.372538911,0.811764706,0.616071429,35.496,3,1.524339199,1.414213538,4519,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,3
69,15.37808884,8.084878189,0.850645244,-53.68298652,0.69,0.410714286,50.035,2.828427076,1.279291749,1,4323,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
69,13.99007131,9.246321202,0.750456158,18.29135771,0.758241758,0.530769231,36.149,2,1.266446233,1,3910,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
70,10.42524081,8.641936212,0.559332261,-23.7765481,0.985915493,0.777777778,26.688,4.242640495,1.95332098,2,4568,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
70,10.42524081,8.641936212,0.559332261,-23.7765481,0.985915493,0.777777778,26.688,4.242640495,1.95332098,2,4568,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
70,16.64899538,6.869874122,0.910898746,-2.55354224,0.736842105,0.625,38.225,3.162277699,1.487129211,1.414213538,4508,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,3
70,18.16398458,7.888302135,0.900776686,64.25104781,0.608695652,0.364583333,51.614,2.828427076,1.26101625,1,3364,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,3
71,12.40735142,7.69064621,0.784723537,-32.54892059,0.934210526,0.657407407,30.153,3.605551243,1.775391817,1.414213538,3758,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
71,11.04385663,8.913703656,0.590389141,80.7906419,0.91025641,0.717171717,29.946,4,1.791060448,1.414213538,4323,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
71,12.40735142,7.69064621,0.784723537,-32.54892059,0.934210526,0.657407407,30.153,3.605551243,1.775391817,1.414213538,3758,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
71,11.04385663,8.913703656,0.590389141,80.7906419,0.91025641,0.717171717,29.946,4,1.791060448,1.414213538,4323,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
71,15.36152814,6.966079497,0.891268648,5.070249053,0.788888889,0.633928571,38.134,3.605551243,1.514549732,1.414213538,4592,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,3
71,13.95123818,6.672509216,0.878210876,-10.44604308,0.934210526,0.78021978,30.037,3.162277699,1.736898065,1.414213538,4252,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,3
71,11.04385663,8.913703656,0.590389141,80.7906419,0.91025641,0.717171717,29.946,4,1.791060448,1.414213538,4323,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
71,22.44309432,6.842126267,0.9523954,78.53973048,0.633928571,0.44375,60.869,2.23606801,1.186009049,1,3344,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,3
71,13.33471746,10.78302,0.588300279,-2.043650535,0.682692308,0.591666667,50.911,2.23606801,1.239838004,1,4052,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
72,13.76647539,6.96903786,0.862397015,-39.71375629,0.935064935,0.6,31.096,3.605551243,1.747212887,1.414213538,4481,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
72,13.35408175,7.101685206,0.846870706,-16.23602033,0.935064935,0.75,30.98,3.162277699,1.740969539,1.414213538,4454,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
73,10.51876453,9.049338503,0.509780823,-14.08797664,0.960526316,0.737373737,27.912,4.242640495,1.944503784,2,4468,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
73,10.82601854,8.758274635,0.587805383,-11.20993911,0.973333333,0.737373737,28.003,4.242640495,1.936217785,2,4648,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
73,10.86286109,8.836745546,0.581589632,-85.39000236,0.948051948,0.737373737,28.929,4.123105526,1.925263286,2,6662,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
73,10.51876453,9.049338503,0.509780823,-14.08797664,0.960526316,0.737373737,27.912,4.242640495,1.944503784,2,4468,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
73,10.82601854,8.758274635,0.587805383,-11.20993911,0.973333333,0.737373737,28.003,4.242640495,1.936217785,2,4648,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
73,10.86286109,8.836745546,0.581589632,-85.39000236,0.948051948,0.737373737,28.929,4.123105526,1.925263286,2,6662,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
73,13.31254566,7.407915368,0.830873585,-40.53883232,0.935897436,0.603305785,30.542,3.605551243,1.773372293,1.414213538,4378,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
74,12.00368149,8.943360826,0.66700695,-50.01881534,0.850574713,0.517482517,34.925,4.123105526,1.779242396,1.414213538,3842,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
74,11.21859631,8.886450569,0.610368157,70.12807171,0.925,0.747474747,30.335,4.123105526,1.86784935,1.707106829,4432,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
74,10.94793475,8.779502357,0.597414936,-22.10288761,0.986666667,0.747474747,28.185,4.242640495,1.961913824,2,4534,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
74,12.00368149,8.943360826,0.66700695,-50.01881534,0.850574713,0.517482517,34.925,4.123105526,1.779242396,1.414213538,3842,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
74,11.21859631,8.886450569,0.610368157,70.12807171,0.925,0.747474747,30.335,4.123105526,1.86784935,1.707106829,4432,70.24489796,31.81980515,-0.409803922,0.095098039,0.420693346,193.0646727,2.078039488,2.078039488,0.012335649,2
